"";"interaction";"vac";"X";"ref";"rep";"year";"age";"partner";"Ntot";"N_5";"N_10";"Nvac";"val_prevNVtot";"val_prevNV_5";"val_prevNV_10";"val_prevNV_Vac";"val_prevNV_unVac";"val_prevVtot";"val_prevV_5";"val_prevV_10";"val_prevV_Vac";"val_prevV_unVac"
"7049";1;0,8;29;12;15;40;30;"1-3";299713;299796;299947;239699;0,0479925795677865;0,049830551441647;0,0501355239425632;0,0478224773570186;0,0486719765388076;0,0014480519697177;0,059807335654912;0,059547186669645;0;0,0072316459492785
"7050";1;0,8;30;12;15;40;30;">3";10211;10131;10191;8200;0,655273724414847;0,657585628269667;0,64910214895496;0,652073170731707;0,668324216807558;0,0719811967486044;0,688777021024578;0,684721813364734;0;0,365489806066634
"7051";1;0,8;1;12;16;1;16;"all";26598;26495;26525;21284;0,0109406722309948;0,0101151160596339;0,011234684260132;0,0110411576771284;0,0105382009785472;0,00259418001353485;0,0129835818078883;0,0133836003770028;0;0,0129845690628528
"7052";1;0,8;2;12;16;1;16;"1-3";9420;9241;9435;7529;0,0191082802547771;0,0173141434909642;0,0188659247482777;0,0188604064284766;0,0200951877313591;0,00477707006369427;0,0239151606968943;0,023317435082141;0;0,0237969328397673
"7053";1;0,8;3;12;16;1;16;">3";202;180;196;167;0,54950495049505;0,6;0,612244897959184;0,55688622754491;0,514285714285714;0,118811881188119;0,683333333333333;0,688775510204082;0;0,685714285714286
"7054";1;0,8;4;12;16;3;18;"all";80115;79683;79896;64157;0,0261748736191724;0,0257269430116838;0,0263717833183138;0,0263416306872204;0,0255044491790951;0,00591649503838233;0,0308723316140206;0,0315410033042956;0;0,0297029702970297
"7055";1;0,8;5;12;16;3;18;"1-3";36924;36499;36661;29506;0,0382677933051674;0,0374256828954218;0,0392515206895611;0,0386023181725751;0,036937179832839;0,00912685516195428;0,0468232006356339;0,0474891574152369;0;0,0454300350498787
"7056";1;0,8;6;12;16;3;18;">3";1012;1040;1053;816;0,641304347826087;0,641346153846154;0,613485280151947;0,638480392156863;0,653061224489796;0,132411067193676;0,696153846153846;0,704653371320038;0;0,683673469387755
"7057";1;0,8;7;12;16;5;20;"all";133027;133255;133291;106529;0,0455696963774271;0,0438857828974523;0,0454494301940866;0,045508734710736;0,0458147784738471;0,00896058694851421;0,0524483133841132;0,0526667216841347;0;0,0449845271341233
"7058";1;0,8;8;12;16;5;20;"1-3";71190;71143;71014;56963;0,0544458491361146;0,0515581294013466;0,0536654744134959;0,0544564015237961;0,0544035987910311;0,011054923444304;0,0653191459454901;0,0647055510181091;0;0,055317354326281
"7059";1;0,8;9;12;16;5;20;">3";3235;3274;3351;2635;0,644822256568779;0,635003054367746;0,638615338704864;0,633396584440228;0,695;0,117774343122102;0,679291386682957;0,68725753506416;0;0,635
"7060";1;0,8;10;12;16;10;25;"all";266502;266546;266571;213499;0,0536768954829607;0,0541332452934953;0,0552123074152852;0,0539065756748275;0,0527517310340924;0,00828886837622232;0,0638839074681293;0,063870413510847;0;0,0416768862139879
"7061";1;0,8;11;12;16;10;25;"1-3";178140;178146;177841;142713;0,0556865386774447;0,0565098290166493;0,0575626542810713;0,0558253277557055;0,0551274451689389;0,007999326372516;0,0691735991826928;0,0689098689278625;0;0,0402235583029892
"7062";1;0,8;12;12;16;10;25;">3";6293;6246;6342;5041;0,642459876052757;0,636887608069164;0,651056449069694;0,648284070620909;0,619009584664537;0,115525186715398;0,684117835414665;0,689372437716809;0;0,580670926517572
"7063";1;0,8;13;12;16;15;30;"all";400191;399826;400425;320301;0,0549712512275388;0,0544311775622396;0,0552887556970719;0,054976412811699;0,0549505570158969;0,00486517687804074;0,0633650638027542;0,0636848348629581;0;0,024371010138941
"7064";1;0,8;14;12;16;15;30;"1-3";300008;300024;300416;240263;0,0494253486573691;0,0492260619150468;0,0496744514273541;0,0493750598302693;0,0496275838982342;0,00314324951334631;0,0592485934458577;0,0595773860247124;0;0,0157837475939409
"7065";1;0,8;15;12;16;15;30;">3";10337;10175;10309;8295;0,651349521137661;0,642063882063882;0,659229799204578;0,651235684147077;0,65181194906954;0,0933539711715198;0,68992628992629;0,690755650402561;0;0,472575905974535
"7066";1;0,8;16;12;16;20;30;"all";400376;399826;400425;320468;0,0558574939556817;0,0544311775622396;0,0552887556970719;0,055681066440331;0,0565650498072784;0,00339181169700482;0,0633650638027542;0,0636848348629581;0;0,0169945437252841
"7067";1;0,8;17;12;16;20;30;"1-3";300167;300024;300416;240385;0,0510549127652274;0,0492260619150468;0,0496744514273541;0,0509557584707864;0,0514536148004416;0,00175902081174813;0,0592485934458577;0,0595773860247124;0;0,0088320899267338
"7068";1;0,8;18;12;16;20;30;">3";10095;10175;10309;8037;0,651807825656265;0,642063882063882;0,659229799204578;0,649371656090581;0,661321671525753;0,0800396235760277;0,68992628992629;0,690755650402561;0;0,392614188532556
"7069";1;0,8;19;12;16;25;30;"all";400414;399826;400425;320212;0,0558521929802654;0,0544311775622396;0,0552887556970719;0,0557724257679287;0,0561706690606219;0,00328160354033575;0,0633650638027542;0,0636848348629581;0;0,0163836313308895
"7070";1;0,8;20;12;16;25;30;"1-3";300170;300024;300416;240056;0,0508878302295366;0,0492260619150468;0,0496744514273541;0,0510380911120739;0,0502877865389094;0,00165572842056168;0,0592485934458577;0,0595773860247124;0;0,0082676248461257
"7071";1;0,8;21;12;16;25;30;">3";10163;10175;10309;8076;0,653153596379022;0,642063882063882;0,659229799204578;0,652798415056959;0,654528030666028;0,0787169142969596;0,68992628992629;0,690755650402561;0;0,383325347388596
"7072";1;0,8;22;12;16;30;30;"all";400462;399826;400425;320541;0,0557506080477049;0,0544311775622396;0,0552887556970719;0,0556340686526841;0,056218015290099;0,00321378807477364;0,0633650638027542;0,0636848348629581;0;0,0161034021095832
"7073";1;0,8;23;12;16;30;30;"1-3";299995;300024;300416;239916;0,0503241720695345;0,0492260619150468;0,0496744514273541;0,0503509561679921;0,0502172140015646;0,00157002616710279;0,0592485934458577;0,0595773860247124;0;0,00783967775761914
"7074";1;0,8;24;12;16;30;30;">3";10255;10175;10309;8224;0,661335933690883;0,642063882063882;0,659229799204578;0,656979571984436;0,678975873953717;0,0775231594344222;0,68992628992629;0,690755650402561;0;0,391432791728213
"7075";1;0,8;25;12;16;35;30;"all";400163;399826;400425;320196;0,0548726393994447;0,0544311775622396;0,0552887556970719;0,0550350410373646;0,0542223667262746;0,00303126475961046;0,0633650638027542;0,0636848348629581;0;0,0151687571123088
"7076";1;0,8;26;12;16;35;30;"1-3";300016;300024;300416;239804;0,0496740173857394;0,0492260619150468;0,0496744514273541;0,0497990025187236;0,0491762439380854;0,00153658471548184;0,0592485934458577;0,0595773860247124;0;0,0076562811399721
"7077";1;0,8;27;12;16;35;30;">3";10184;10175;10309;8200;0,64630793401414;0,642063882063882;0,659229799204578;0,647317073170732;0,642137096774194;0,072663000785546;0,68992628992629;0,690755650402561;0;0,372983870967742
"7078";1;0,8;28;12;16;40;30;"all";399941;399826;400425;319848;0,0555606952025424;0,0544311775622396;0,0552887556970719;0,055720217103124;0,0549236512554156;0,00290042781310243;0,0633650638027542;0,0636848348629581;0;0,0144831633226374
"7079";1;0,8;29;12;16;40;30;"1-3";300003;300024;300416;239992;0,0504594954050459;0,0492260619150468;0,0496744514273541;0,0504516817227241;0,0504907433637167;0,00149665170014967;0,0592485934458577;0,0595773860247124;0;0,00748196164036593
"7080";1;0,8;30;12;16;40;30;">3";10136;10175;10309;8142;0,654992107340174;0,642063882063882;0,659229799204578;0,655858511422255;0,651454363089268;0,0686661404893449;0,68992628992629;0,690755650402561;0;0,349047141424273
"7081";1;0,8;1;12;17;1;16;"all";26525;26788;27027;21270;0,0116870876531574;0,00955651784381066;0,0117660117660118;0,0117066290550071;0,0116079923882017;0,00226201696512724;0,0127295804091384;0,0135420135420135;0;0,0114176974310181
"7082";1;0,8;2;12;17;1;16;"1-3";9455;9332;9428;7571;0,0204124801692226;0,0146806686669524;0,0199406024607552;0,0199445251618016;0,0222929936305732;0,00454785827604442;0,0226103729104158;0,0236529486635554;0;0,0228237791932059
"7083";1;0,8;3;12;17;1;16;">3";194;196;211;166;0,603092783505155;0,607142857142857;0,616113744075829;0,590361445783133;0,678571428571429;0,0876288659793814;0,663265306122449;0,677725118483412;0;0,607142857142857
"7084";1;0,8;4;12;17;3;18;"all";80018;79925;80081;63910;0,0252818115923917;0,0247356897091023;0,0256864924264183;0,0253481458300735;0,025018624286069;0,00607363343247769;0,0305286205817954;0,0299696557235799;0;0,0301713434318351
"7085";1;0,8;5;12;17;3;18;"1-3";36590;36259;36337;29194;0,0373599344083083;0,0345569375879092;0,0383631009714616;0,0376447215181202;0,0362358031368307;0,00934681606996447;0,0465539590170716;0,0458761042463605;0;0,0462412114656571
"7086";1;0,8;6;12;17;3;18;">3";1029;1076;1028;825;0,608357628765792;0,650557620817844;0,626459143968872;0,601212121212121;0,637254901960784;0,137026239067055;0,671933085501859;0,689688715953307;0;0,691176470588235
"7087";1;0,8;7;12;17;5;20;"all";132912;133248;133280;106205;0,0451276032261948;0,0433702569644573;0,0444852941176471;0,0453086012899581;0,0444078331523571;0,0090134826050319;0,0522034101825168;0,0514480792316927;0;0,0448571535552477
"7088";1;0,8;8;12;17;5;20;"1-3";71018;70633;70737;56754;0,0526627052296601;0,0493820169042799;0,052801221425845;0,052701131197801;0,0525098149186764;0,0105043791714777;0,064785581810202;0,0643510468354609;0;0,0522994952327538
"7089";1;0,8;9;12;17;5;20;">3";3313;3379;3279;2648;0,645638394204648;0,650192364604913;0,636779505946935;0,650679758308157;0,625563909774436;0,127980682161183;0,667949097366085;0,673071058249466;0;0,637593984962406
"7090";1;0,8;10;12;17;10;25;"all";265794;266528;266428;212586;0,0528228628185738;0,0524710349381678;0,0529186121578813;0,0528256799601103;0,0528116072771012;0,0075321489574633;0,0625600312162324;0,0610971819778702;0;0,0376259209141483
"7091";1;0,8;11;12;17;10;25;"1-3";178032;177613;178102;142273;0,0549844971690483;0,053565898892536;0,0545810827503341;0,0551756130818919;0,0542241114125115;0,00722903747640874;0,0672642205243986;0,0653670368665147;0;0,0359909393439414
"7092";1;0,8;12;12;17;10;25;">3";6276;6366;6251;5008;0,629859783301466;0,651743638077286;0,647896336586146;0,627995207667732;0,637223974763407;0,105799872530274;0,677819666980836;0,680371140617501;0;0,523659305993691
"7093";1;0,8;13;12;17;15;30;"all";399347;399676;399061;319401;0,0534046831452346;0,0527577337643491;0,0529568161258554;0,0534250049311054;0,0533234933580167;0,00459500133968704;0,0625256457730762;0,0616246638985017;0;0,0229529932704576
"7094";1;0,8;14;12;17;15;30;"1-3";300766;299854;300016;240663;0,047435547901026;0,0465393158003562;0,0469974934670151;0,0474771776301301;0,0472688551320234;0,00262662667987738;0,0580415802357147;0,0570336248733401;0;0,0131441026238291
"7095";1;0,8;15;12;17;15;30;">3";10150;10308;10182;8093;0,657733990147783;0,655219247186651;0,651934786878806;0,657234647225998;0,659698590179874;0,099704433497537;0,688397361272798;0,689059123944215;0;0,491978609625668
"7096";1;0,8;16;12;17;20;30;"all";399872;399676;399061;319891;0,0533695782650448;0,0527577337643491;0,0529568161258554;0,0533181614987605;0,0535752241157275;0,00309849151728553;0,0625256457730762;0,0616246638985017;0;0,0154911791550493
"7097";1;0,8;17;12;17;20;30;"1-3";300239;299854;300016;240257;0,0478452166440736;0,0465393158003562;0,0469974934670151;0,0476822735653904;0,0484978826981428;0,00160538770779279;0,0580415802357147;0,0570336248733401;0;0,0080357440565503
"7098";1;0,8;18;12;17;20;30;">3";10222;10308;10182;8217;0,644492271571121;0,655219247186651;0,651934786878806;0,643787270293294;0,647381546134663;0,0723928781060458;0,688397361272798;0,689059123944215;0;0,369077306733167
"7099";1;0,8;19;12;17;25;30;"all";399997;399676;399061;319648;0,0526303947279605;0,0527577337643491;0,0529568161258554;0,0527048503353689;0,0523341920870204;0,00278252086890652;0,0625256457730762;0,0616246638985017;0;0,0138520703431281
"7100";1;0,8;20;12;17;25;30;"1-3";300510;299854;300016;240138;0,0465974509999667;0,0465393158003562;0,0469974934670151;0,0466065345759522;0,0465613198171338;0,00129446607434029;0,0580415802357147;0,0570336248733401;0;0,00644338435036109
"7101";1;0,8;21;12;17;25;30;">3";10224;10308;10182;8213;0,651017214397496;0,655219247186651;0,651934786878806;0,64945817606234;0,657384385877673;0,0687597809076682;0,688397361272798;0,689059123944215;0;0,349577324714073
"7102";1;0,8;22;12;17;30;30;"all";399673;399676;399061;319708;0,0531534529477848;0,0527577337643491;0,0529568161258554;0,0531985436710999;0,0529731757643969;0,00283982155412049;0,0625256457730762;0,0616246638985017;0;0,0141937097480148
"7103";1;0,8;23;12;17;30;30;"1-3";299798;299854;300016;239695;0,0475620250968986;0,0465393158003562;0,0469974934670151;0,0475938171426187;0,0474352361778946;0,0013509096124724;0,0580415802357147;0,0570336248733401;0;0,0067384323577858
"7104";1;0,8;24;12;17;30;30;">3";10155;10308;10182;8142;0,647365829640571;0,655219247186651;0,651934786878806;0,648980594448538;0,640834575260805;0,0707040866568193;0,688397361272798;0,689059123944215;0;0,356681569796324
"7105";1;0,8;25;12;17;35;30;"all";399360;399676;399061;319337;0,0533453525641026;0,0527577337643491;0,0529568161258554;0,0534764214607139;0,0528223135848444;0,00283954326923077;0,0625256457730762;0,0616246638985017;0;0,0141709258588156
"7106";1;0,8;26;12;17;35;30;"1-3";299853;299854;300016;239889;0,0478301034173412;0,0465393158003562;0,0469974934670151;0,0480847391918762;0,0468114201854446;0,00127395757254388;0,0580415802357147;0,0570336248733401;0;0,00637048896004269
"7107";1;0,8;27;12;17;35;30;">3";10167;10308;10182;8065;0,646896823054982;0,655219247186651;0,651934786878806;0,649845009299442;0,63558515699334;0,0720959968525622;0,688397361272798;0,689059123944215;0;0,34871550903901
"7108";1;0,8;28;12;17;40;30;"all";399527;399676;399061;319730;0,0546721498171588;0,0527577337643491;0,0529568161258554;0,0548306383511087;0,0540371191899445;0,00307363457288243;0,0625256457730762;0,0616246638985017;0;0,0153890497136484
"7109";1;0,8;29;12;17;40;30;"1-3";300367;299854;300016;240341;0,0491398855400227;0,0465393158003562;0,0469974934670151;0,0494214470273486;0,0480125279045747;0,00139828942593561;0,0580415802357147;0,0570336248733401;0;0,00699696798054177
"7110";1;0,8;30;12;17;40;30;">3";10221;10308;10182;8175;0,651501809999022;0,655219247186651;0,651934786878806;0,651131498470948;0,652981427174976;0,0780745523921338;0,688397361272798;0,689059123944215;0;0,390029325513196
"7111";1;0,8;1;12;18;1;16;"all";26610;26781;26734;21292;0,0114618564449455;0,00978305515103992;0,0107353931323408;0,0111309411985722;0,0127867619405792;0,00293122886133033;0,0119487696501251;0,0124560484775941;0;0,0146671681083114
"7112";1;0,8;2;12;18;1;16;"1-3";9331;9247;9365;7495;0,01961204586861;0,0149237590569915;0,0181526962092899;0,019212808539026;0,0212418300653595;0,00557282177687279;0,0203309181356115;0,0234917245061399;0;0,028322440087146
"7113";1;0,8;3;12;18;1;16;">3";192;215;187;152;0,635416666666667;0,576744186046512;0,625668449197861;0,611842105263158;0,725;0,135416666666667;0,613953488372093;0,60427807486631;0;0,65
"7114";1;0,8;4;12;18;3;18;"all";80153;79815;80194;64291;0,0256010380147967;0,0238676940424732;0,0251764471157443;0,0260067505560654;0,0239566258983735;0,00561426272254314;0,0294556161122596;0,0309374766191984;0;0,0283696885638633
"7115";1;0,8;5;12;18;3;18;"1-3";36822;36191;36671;29548;0,0380750638205421;0,0339587190185405;0,0373864906874642;0,0381074861242724;0,0379433599120154;0,00836456466243007;0,0445138294051007;0,0478034414114696;0;0,0423425900467418
"7116";1;0,8;6;12;18;3;18;">3";1010;1059;1049;805;0,615841584158416;0,617563739376771;0,59675881792183;0,643478260869565;0,507317073170732;0,136633663366337;0,67233238904627;0,669208770257388;0;0,673170731707317
"7117";1;0,8;7;12;18;5;20;"all";133295;132867;133424;106668;0,0448553959263288;0,042674253200569;0,0441824559299676;0,0447931900851239;0,0451045930822098;0,00892006451854908;0,0505166820956295;0,0525992325218851;0;0,0446539227100312
"7118";1;0,8;8;12;18;5;20;"1-3";71149;70561;71112;57154;0,0531419977793082;0,049319028925327;0,0523118461019237;0,0529096826118907;0,0540907466952483;0,0104428734065131;0,0615212369439209;0,0657694903813702;0;0,0530903894247946
"7119";1;0,8;9;12;18;5;20;">3";3250;3302;3296;2593;0,640615384615385;0,634161114476075;0,632584951456311;0,6421133821828;0,634703196347032;0,127076923076923;0,684433676559661;0,673543689320388;0;0,628614916286149
"7120";1;0,8;10;12;18;10;25;"all";265771;266291;266904;212618;0,0559353729338415;0,052326214554754;0,053607289512334;0,0558842619157362;0,0561398227757605;0,00789025138182872;0,0624504771096282;0,0633336330665707;0;0,0394521475739845
"7121";1;0,8;11;12;18;10;25;"1-3";177266;177407;178607;141831;0,0591822458903569;0,0544116072082838;0,0559664514828646;0,0589997955313013;0,0599125158741357;0,00758182618212178;0,0673874198876031;0,068827089643743;0;0,0379286016650205
"7122";1;0,8;12;12;18;10;25;">3";6247;6232;6250;4991;0,645429806307027;0,633023106546855;0,63808;0,65057102785013;0,625;0,109812710100848;0,682124518613607;0,68112;0;0,546178343949045
"7123";1;0,8;13;12;18;15;30;"all";399782;399770;400218;320117;0,0538493478946026;0,0528528904119869;0,0534408747232758;0,0539615203191333;0,0533986066654114;0,00481762560595525;0,0625309552992971;0,0633479753534324;0;0,0241762379966108
"7124";1;0,8;14;12;18;15;30;"1-3";299886;299650;300735;239974;0,0483883875872832;0,0473886200567329;0,0476898265915175;0,0485177560902431;0,0478702096408065;0,00302114803625378;0,0584014683797764;0,0595407917269357;0;0,0151221791961544
"7125";1;0,8;15;12;18;15;30;">3";10169;10178;10248;8117;0,649326384108565;0,641776380428375;0,649297423887588;0,654798570900579;0,627680311890838;0,0961746484413413;0,686480644527412;0,68452380952381;0;0,476608187134503
"7126";1;0,8;16;12;18;20;30;"all";399650;399770;400218;319822;0,0543850869510822;0,0528528904119869;0,0534408747232758;0,0542614329220629;0,0548804930600792;0,0032653571875391;0,0625309552992971;0,0633479753534324;0;0,0163476474420003
"7127";1;0,8;17;12;18;20;30;"1-3";299735;299650;300735;239876;0,0492535072647505;0,0473886200567329;0,0476898265915175;0,0491503943704247;0,0496667167844434;0,00167814903164462;0,0584014683797764;0,0595407917269357;0;0,00840308057267913
